pred_loss,adv_loss
0.919040024,0.343332559
0.769885063,0.35568136
1.006172299,0.299729139
1.0273844,0.375430882
0.634735107,0.255224407
0.988014936,0.291235864
0.823815763,0.32439056
0.483925581,0.372750759
1.039938688,0.306598306
1.117886305,0.361399144
0.721912265,0.38055414
0.802973866,0.29148525
1.036470652,0.271608055
0.947925448,0.220725864
0.80183512,0.27070874
0.851914167,0.275281966
0.688093841,0.383254796
1.003511906,0.483021975
0.781853318,0.435857981
1.25167644,0.493189603
0.860763967,0.356334597
1.299328327,0.281472802
1.137244225,0.51698184
0.729558706,0.37774235
1.129254341,0.321278989
0.841418982,0.361890227
0.763540864,0.303709656
0.755224407,0.283275127
0.767303109,0.3386437
0.691994548,0.272112906
0.810949385,0.302084416
0.659967661,0.210968599
1.072321892,0.326469302
1.043177843,0.37254107
0.965082526,0.287325323
0.807587147,0.511932611
1.055797577,0.420208275
0.918300331,0.336435169
0.803053319,0.26904577
0.773513675,0.313127249
0.999140739,0.408486903
0.96598959,0.242116421
0.83704704,0.388843179
0.816342592,0.27868548
0.815060556,0.328627855
1.072105885,0.354752302
1.000785828,0.279949009
0.957002521,0.356101722
0.680348635,0.419738084
0.814346552,0.338396579
1.01641798,0.291133046
0.667305231,0.257683754
0.953196466,0.341053665
0.843328834,0.210652903
0.792007089,0.34956032
1.026042581,0.230186671
0.723157406,0.28394559
0.873802185,0.335448295
1.10730207,0.261161834
0.737475216,0.359723032
0.947051287,0.310893714
0.789901912,0.29827556
0.781057775,0.356891096
0.907442749,0.34173283
0.853223145,0.319929779
0.726533771,0.260299563
0.748989999,0.382079035
1.044099331,0.278004199
0.903466403,0.571234465
0.685557008,0.365055561
1.104945421,0.363088906
0.445293307,0.379078329
1.015190721,0.410373658
0.691024184,0.235590726
0.650298476,0.400507957
0.730226398,0.421427399
0.71987164,0.495847464
0.684859157,0.35754934
0.807060719,0.28630051
0.822408915,0.395656407
1.035804272,0.359587491
0.70285517,0.2886298
1.137373924,0.46765396
0.554916322,0.310946852
1.16262424,0.400099128
0.727018118,0.249188468
0.90037775,0.3002536
0.701221347,0.361908644
1.054483652,0.229699686
0.928981125,0.312693983
0.695707202,0.367142886
0.855733454,0.253477007
0.744794726,0.325466782
0.669338346,0.350913733
1.159714341,0.281542778
1.009023905,0.230151996
0.649017692,0.377746969
0.723970532,0.283710182
0.794346631,0.290229619
0.655681133,0.531233191
0.542953074,0.361747533
1.014111042,0.329469085
0.84846276,0.363452703
1.039482832,0.319027692
0.971144319,0.226416826
0.624933779,0.294003755
0.659737825,0.462973148
1.174414873,0.279371917
0.844104648,0.259308398
0.848534465,0.363955319
0.642106771,0.339866996
0.937571049,0.3863509
0.663601041,0.25751546
0.705640376,0.375898719
0.621096253,0.324862719
1.333838344,0.341519117
0.740110397,0.369529724
0.898448467,0.479599237
0.641734302,0.356718719
0.930840611,0.417278051
1.103437781,0.208263025
0.801481545,0.339307845
0.583970666,0.271943629
0.90584892,0.336382389
0.850752234,0.382136106
1.005121231,0.265822142
0.852671742,0.247344643
1.219130278,0.274301708
0.873130918,0.196331888
1.058882236,0.261886597
0.766836166,0.296862781
0.876091003,0.23184596
0.84732008,0.208024696
1.119623065,0.29965058
0.836955428,0.2920928
0.716760874,0.378398061
0.729330361,0.276210487
0.896443605,0.372831285
0.76743108,0.412608415
0.906638026,0.346266955
0.536753178,0.285502285
0.721628547,0.437900007
1.0012393,0.388534039
0.849263191,0.266732216
0.714843988,0.239628255
0.865283847,0.335304886
0.985768795,0.381602138
0.761679173,0.336067706
0.987800002,0.33575213
0.962211072,0.452427328
1.009554386,0.227217406
0.675481081,0.414917231
0.948173523,0.328937113
0.538290262,0.441237301
0.716895223,0.30598855
0.685095489,0.22738336
1.003838778,0.379420131
0.716870248,0.411074013
1.153227329,0.387453914
0.962948501,0.253023386
1.02337122,0.347767234
0.91813302,0.316875815
0.905706048,0.406069815
0.97693181,0.246509612
0.772235751,0.273936123
0.699938297,0.388343841
0.888096809,0.289807618
0.777361274,0.425655156
0.996813297,0.349670917
0.96395421,0.324105918
0.889203906,0.300010324
0.759404063,0.355737746
0.771204472,0.285207033
0.664521933,0.302415222
0.753428459,0.372062057
0.685041904,0.260486841
1.195802927,0.416461557
0.612823427,0.435943753
0.71552515,0.41486448
0.668239832,0.213838533
0.706953347,0.265904427
0.725863159,0.301979572
0.666021943,0.405046225
0.871468008,0.287931472
1.019219041,0.379003167
0.722294688,0.271243423
0.739706159,0.353187919
0.667288303,0.299689889
1.037066817,0.269734144
0.844506383,0.272088379
0.810142756,0.271674305
0.80429697,0.272490621
1.038496137,0.310231358
0.874335766,0.398710907
1.07153511,0.486705691
0.74614948,0.396407008
0.478840321,0.222671941
0.745164931,0.371793449
0.717743516,0.366654068
1.04448688,0.41443181
1.106013298,0.299918473
1.072175384,0.316595763
0.792542934,0.28415817
0.551397741,0.306210876
0.832364798,0.404749811
0.712692976,0.263024479
0.515523076,0.439269304
1.022825599,0.284490585
0.764891326,0.356118649
0.911061585,0.214634329
0.682831824,0.554908633
0.698078632,0.390920967
0.749302447,0.485826343
0.881329894,0.27812475
0.956059098,0.408470064
0.783733487,0.284379303
0.985102773,0.360708177
0.878948152,0.346504152
1.174583673,0.364093512
1.184433937,0.312451154
0.86512351,0.359953314
0.888450384,0.353280157
0.812227905,0.263922274
1.103454113,0.364743739
0.765215397,0.224036291
0.784197867,0.393093646
0.760506749,0.506561875
0.824208438,0.294270247
0.841154277,0.321298093
0.670154452,0.43305409
0.962762117,0.303998917
0.926630914,0.328525722
0.889633298,0.330494583
0.731237888,0.289058059
0.990662396,0.269614905
0.998787045,0.282330513
0.899007499,0.276746213
1.356145382,0.282258451
0.834296107,0.367325336
0.782451034,0.378674984
0.855709732,0.461879998
0.768525243,0.393695801
0.590669274,0.299120516
0.692868769,0.278243899
0.819802284,0.365749121
0.959357858,0.28139782
0.667793393,0.356389791
0.650817752,0.485728681
0.808355391,0.289555281
0.681046963,0.323765099
1.131176233,0.286847562
0.801275134,0.289196193
0.659188032,0.329863042
0.810863793,0.377427131
0.535099804,0.423366994
0.772160947,0.36325115
0.904144585,0.276889265
0.840083897,0.280819952
1.104959965,0.331050396
0.58400631,0.475317955
0.884876251,0.416716546
0.77954185,0.350563645
0.710650027,0.451991647
0.760348797,0.517211139
0.991566896,0.284417808
0.6239115,0.275494218
0.735211492,0.405580699
0.830769718,0.296962023
0.922390521,0.341364741
0.821413875,0.462123692
1.171697855,0.403061837
0.943392515,0.390709013
0.6513744,0.312954843
0.962527692,0.406767696
0.834601104,0.258070499
1.010993838,0.238746315
0.901863933,0.595048845
0.71408844,0.171965659
0.730473638,0.284185588
0.711895347,0.404179186
0.777301908,0.391933143
0.926104069,0.308351904
0.659332156,0.268068731
1.132902861,0.495045185
0.685548544,0.366483718
0.798701048,0.341442138
0.617822587,0.470598936
0.75199157,0.362445772
0.585434139,0.290513933
0.622711957,0.354682952
0.662544727,0.345150381
0.962397218,0.41509974
1.09761405,0.451946974
0.921606421,0.300663471
0.472765565,0.490088463
1.028459907,0.303778768
1.047064781,0.297741115
0.865934491,0.298603445
0.595800281,0.501721859
0.660360456,0.428687871
0.814992428,0.307296991
0.873703241,0.440697253
1.032555342,0.351144224
0.910599589,0.422556162
0.856623769,0.319179147
0.863935471,0.509817958
0.959278584,0.390963763
0.368906766,0.416108668
0.704923749,0.348833174
0.913274407,0.272520632
0.800437391,0.37332648
0.744941831,0.448309004
0.901632905,0.362822086
0.75660032,0.411599845
0.895664692,0.251840204
0.738013268,0.402331084
0.581406176,0.253963858
0.997628987,0.397212237
1.033996701,0.305670559
0.707834959,0.223282039
0.880733252,0.312150836
0.954038322,0.315991044
0.928218782,0.236930817
0.623905063,0.25858441
0.824308693,0.375441819
0.5470227,0.387299687
0.937461913,0.264906108
0.706847727,0.310737818
0.840130925,0.38827154
0.80909121,0.309451461
0.767695189,0.226179659
1.383084059,0.317932248
0.72088784,0.457800567
0.752377689,0.362502813
0.735818267,0.227615818
0.875662625,0.301364154
0.80260396,0.456254721
0.922764122,0.279407918
0.784315765,0.243567407
1.086619854,0.305463582
0.802768409,0.279743016
0.983999968,0.294853002
1.105926871,0.374862015
1.035090446,0.369602293
0.732230306,0.355207175
0.710398555,0.383680314
0.666966915,0.363012642
0.72832942,0.438576519
0.747792602,0.288424671
1.019064426,0.352342367
0.598750353,0.325071931
0.664192915,0.372454703
0.579082787,0.520614505
0.688568473,0.428427637
0.765586257,0.406696141
0.579805613,0.394074947
1.165354013,0.23659727
0.954908848,0.345801473
1.173958898,0.236622542
0.662523031,0.279505432
1.155674696,0.291470557
0.808499217,0.45696938
0.894757986,0.360544354
0.539144933,0.36245963
1.010089159,0.377345532
0.580299973,0.250337392
0.782582998,0.280629426
0.844012022,0.419469297
0.833888888,0.315687001
0.911306679,0.462529153
0.593455136,0.524879634
0.613894224,0.194096044
0.668498993,0.232157841
0.922041118,0.370666355
0.793008447,0.247404501
0.63707304,0.35675168
0.933388889,0.300068438
0.767748833,0.387445897
1.14991045,0.318435013
0.401450634,0.447960913
0.678900599,0.337937564
0.837327778,0.317036986
0.818392456,0.250683248
0.962976456,0.279589951
0.77862668,0.270269752
0.826478899,0.438115448
0.80646801,0.263780534
0.887602508,0.269233257
0.567017734,0.289704561
0.971294761,0.313397527
0.809761763,0.3175506
0.864684641,0.419800967
1.061252594,0.319333941
0.638437629,0.430785
0.705294549,0.397918105
0.738413811,0.369890809
0.697896123,0.25059709
0.92887032,0.379205644
0.93374157,0.335792392
0.633850813,0.270885915
0.74020505,0.322846442
0.92596209,0.32179004
0.735125482,0.344514608
0.944201231,0.303227037
1.017645597,0.328999996
0.575309396,0.411692053
0.715711951,0.43399933
0.622143686,0.286841542
0.603925586,0.349669695
0.641001582,0.448405445
0.803327262,0.333819628
0.651002407,0.285051793
1.072503924,0.331876844
0.711659908,0.319027871
1.165252686,0.365825862
0.913248301,0.230458349
0.728123903,0.308953345
0.689948738,0.302842915
1.042450786,0.231126428
0.773101866,0.331445336
0.943173349,0.438883901
0.59459734,0.460210562
0.742954373,0.302318543
0.712162256,0.386650562
0.858239174,0.25009203
0.757438898,0.302984476
0.923202693,0.340539426
1.088268042,0.391573817
0.985028088,0.350732625
0.828353643,0.245791912
0.61928165,0.256684095
0.702092707,0.375762522
0.709181547,0.254643202
0.538191915,0.306733578
0.791836679,0.19092612
0.707993388,0.31739977
0.66522634,0.311764181
0.785873532,0.369984627
1.049417973,0.469349921
0.649872661,0.396936446
0.801071644,0.386454403
0.670626581,0.28529942
0.958352745,0.420885295
1.010681152,0.273796082
0.704523861,0.411443025
0.524115086,0.496147037
0.602931619,0.435951203
0.700377464,0.268508673
0.784746408,0.468724072
0.901122332,0.355768174
0.55801177,0.343737006
0.686386347,0.387401611
0.689506233,0.359933168
0.658267438,0.486383706
0.657454848,0.39648214
0.822001457,0.427717
0.862494409,0.287648201
0.603353739,0.531144142
0.666712999,0.42769739
0.894593835,0.344393253
1.004926205,0.313985735
1.064399719,0.394092053
0.852867663,0.334073812
0.724731803,0.294407189
0.721185386,0.297464609
0.664623618,0.262211919
0.649574757,0.296837986
0.886249363,0.322829187
0.782307148,0.277910948
0.746379793,0.349002898
0.857397556,0.385494113
0.824592233,0.454139858
0.498611063,0.389775991
0.963967919,0.444532335
0.767610908,0.41935426
0.931167603,0.293470502
0.801567554,0.346208364
1.108830452,0.362278253
0.793263376,0.312488854
0.788752675,0.53785634
0.780255437,0.425115496
0.665926695,0.359612644
0.880246043,0.394423127
0.972448587,0.212245762
0.86353457,0.295999497
0.705741644,0.248194963
0.812924683,0.300356418
0.856006503,0.325962007
0.748456836,0.338239193
0.623463392,0.333677769
0.715346754,0.395619631
0.795752108,0.314674228
0.678738892,0.36228624
0.815130293,0.358680904
0.670210123,0.32974425
0.927288175,0.413708508
0.895593703,0.324498504
0.54821676,0.314120263
0.838664055,0.376042306
0.763309002,0.303452194
0.987111807,0.390305996
0.826746106,0.397315919
0.810712218,0.330358833
0.777383149,0.357474685
0.696127474,0.419803798
0.607551813,0.463874966
0.645006895,0.260904372
0.892231107,0.351516783
0.661039829,0.333583415
0.628398061,0.289683819
0.728779674,0.386276513
0.895582199,0.439452469
0.859548926,0.290950209
0.678442061,0.354513496
0.90689224,0.42157343
0.441924483,0.299680263
1.034623384,0.296656907
0.614656448,0.393866003
0.542889476,0.380995631
0.583145261,0.38008374
0.645692468,0.303046376
0.398369312,0.415624231
0.389400005,0.282592267
0.267921537,0.342866361
0.435181797,0.240819335
0.688423634,0.373901963
0.46578145,0.380773246
0.410348117,0.520770371
0.415653884,0.523000121
0.442048222,0.537490845
0.440229326,0.400554836
0.390922785,0.46838358
0.418612182,0.299242914
0.387059212,0.359010816
0.310041398,0.583440244
0.617468596,0.406616122
0.453407288,0.420525551
0.410496622,0.440294117
0.461146742,0.371095508
0.399299562,0.63728559
0.421415806,0.365222782
0.748018861,0.382884294
0.28946206,0.436737478
0.400317073,0.351029694
0.233983293,0.309198618
0.367520988,0.488082826
0.247433543,0.396363556
0.210026741,0.344521731
0.342089802,0.407737345
0.416247934,0.305592448
0.373424679,0.29646185
0.389249265,0.586385906
0.301987946,0.448949665
0.412742853,0.536575317
0.390905023,0.402999371
0.398508221,0.409105748
0.821861148,0.43898046
0.529235065,0.514471889
0.412695706,0.328087032
0.366180629,0.446575731
0.350309491,0.366024047
0.524034321,0.317917705
0.457717627,0.259703636
0.236662433,0.377935648
0.268025756,0.587814093
0.448645562,0.382612526
0.228783727,0.449992239
0.390886128,0.473854512
0.448131323,0.446683466
0.240178943,0.410428703
0.282308608,0.440719306
0.231329471,0.303574443
0.723085165,0.402335227
0.51206708,0.280601263
0.687660098,0.306102455
0.409440815,0.294378847
0.440641224,0.501485586
0.231994569,0.415799886
0.226369292,0.453296661
0.268031895,0.345499218
0.368529946,0.300126374
0.650179744,0.580209792
0.679889679,0.416968346
0.153551966,0.485053509
0.461036682,0.379710466
0.341204703,0.285934716
0.169855401,0.369237244
0.301226407,0.484054029
0.408492893,0.436507821
0.546768308,0.328418732
0.911060333,0.192440033
0.377630979,0.355571151
0.380049556,0.351106316
0.413384318,0.509312212
0.338519484,0.386199594
0.493899316,0.361161053
0.412437618,0.482936025
0.167491734,0.268424839
0.562826276,0.250361174
0.753573954,0.430609703
0.257634223,0.584181845
0.430418849,0.367975473
0.217441842,0.393699169
0.255622506,0.301918626
1.033413053,0.47454235
0.551837623,0.343192428
0.26274088,0.37177363
0.548383474,0.328328192
0.478340924,0.58905673
0.205853552,0.495171279
0.374518394,0.37507531
0.43228966,0.544134676
0.351968646,0.246778175
0.243934661,0.466753095
0.396481693,0.380160391
0.325243473,0.434891194
0.2969594,0.382908493
0.226658195,0.300621688
0.375502229,0.357666343
0.656084061,0.36250031
0.493183851,0.333720326
0.36369586,0.419411302
0.350855887,0.450177252
0.313973784,0.303149909
0.463118881,0.297035903
0.347597778,0.34326303
0.36069113,0.377752692
0.134392098,0.462767243
0.243121013,0.457291007
0.367501944,0.191010743
0.505146146,0.320305943
0.227453977,0.468091428
0.296521157,0.471051514
0.279362559,0.382220805
0.532437325,0.332729399
0.256021082,0.317482203
0.467651546,0.607346892
0.302246541,0.603776574
0.261340082,0.379458636
0.526400805,0.332560182
0.243617162,0.331916153
0.215810254,0.381824017
0.506051779,0.405061722
0.505613267,0.488849252
0.410638958,0.289916545
0.364963859,0.52911526
0.335065156,0.349318534
0.541810751,0.410920233
0.248333514,0.628796101
0.575161695,0.380900919
0.313681066,0.441053152
